Volatility 3 Framework 2.7.1

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
1564	svchost.exe	0xc60797738d50	0x8	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
1564	svchost.exe	0xa3070fb433f0	0xc	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb53f60	0x10	Event	0x1f0003	
1564	svchost.exe	0xa3070fb15c10	0x14	WaitCompletionPacket	0x1	
1564	svchost.exe	0xa3070fb42ec0	0x18	IoCompletion	0x1f0003	
1564	svchost.exe	0xa3070b744ca0	0x1c	TpWorkerFactory	0xf00ff	
1564	svchost.exe	0xa3070fb340b0	0x20	IRTimer	0x100002	
1564	svchost.exe	0xa3070fb15730	0x24	WaitCompletionPacket	0x1	
1564	svchost.exe	0xa3070fb34600	0x28	IRTimer	0x100002	
1564	svchost.exe	0xa3070fb15590	0x2c	WaitCompletionPacket	0x1	
1564	svchost.exe	0xa3070fb43930	0x30	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb42a50	0x34	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb43d90	0x38	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb53c60	0x3c	Event	0x1f0003	
1564	svchost.exe	0xa3070fb53a60	0x40	Event	0x1f0003	
1564	svchost.exe	0xc60795225b00	0x44	Directory	0x3	KnownDlls
1564	svchost.exe	0xa3070fb65cc0	0x48	File	0x100020	\Device\HarddiskVolume3\Windows\System32
1564	svchost.exe	0xa3070fb43150	0x4c	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fad1d30	0x50	Mutant	0x1f0001	SM0:1564:304:WilStaging_02
1564	svchost.exe	0xa3070b716e00	0x54	ALPC Port	0x1f0001	
1564	svchost.exe	0xc60793e2cb00	0x58	Directory	0xf	BaseNamedObjects
1564	svchost.exe	0xa3070fb08f40	0x5c	Semaphore	0x1f0003	SM0:1564:304:WilStaging_02_p0
1564	svchost.exe	0xa3070fb091c0	0x60	Semaphore	0x1f0003	SM0:1564:304:WilStaging_02_p0h
1564	svchost.exe	0xa3070fb435b0	0x64	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb42510	0x68	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb425f0	0x6c	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb43f40	0x70	IoCompletion	0x1f0003	
1564	svchost.exe	0xa3070b6a9d90	0x74	TpWorkerFactory	0xf00ff	
1564	svchost.exe	0xa3070fb353d0	0x78	IRTimer	0x100002	
1564	svchost.exe	0xa3070fb17880	0x7c	WaitCompletionPacket	0x1	
1564	svchost.exe	0xa3070fb344f0	0x80	IRTimer	0x100002	
1564	svchost.exe	0xa3070fb177b0	0x84	WaitCompletionPacket	0x1	
1564	svchost.exe	0xa3070fb43a10	0x88	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb64550	0x8c	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-GB\svchost.exe.mui
1564	svchost.exe	0xa3070fb43cb0	0x90	EtwRegistration	0x804	
1564	svchost.exe	0xc607977397f0	0x94	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
1564	svchost.exe	0xa3070fb53260	0x98	Event	0x1f0003	
1564	svchost.exe	0xa3070fb16df0	0x9c	WaitCompletionPacket	0x1	
1564	svchost.exe	0xc60797738c40	0xa0	Key	0x20019	MACHINE
1564	svchost.exe	0xc60797737920	0xa4	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\OLE
1564	svchost.exe	0xa3070fb53860	0xa8	Event	0x1f0003	
1564	svchost.exe	0xa3070fb427b0	0xac	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb43310	0xb0	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb43690	0xb4	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb534e0	0xb8	Event	0x1f0003	
1564	svchost.exe	0xa3070fb536e0	0xbc	Event	0x1f0003	
1564	svchost.exe	0xa3070fb53160	0xc0	Event	0x1f0003	
1564	svchost.exe	0xa3070fb54060	0xc4	Event	0x1f0003	
1564	svchost.exe	0xa3070fb53960	0xc8	Event	0x1f0003	
1564	svchost.exe	0xa3070fb540e0	0xcc	Event	0x1f0003	
1564	svchost.exe	0xa3070fb43770	0xd0	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb43850	0xd4	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb450d0	0xd8	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb451b0	0xdc	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb44110	0xe0	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb449d0	0xe4	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb45450	0xe8	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb531e0	0xec	Event	0x1f0003	
1564	svchost.exe	0xa3070fb539e0	0xf0	Event	0x1f0003	
1564	svchost.exe	0xa3070fb532e0	0xf4	Event	0x1f0003	
1564	svchost.exe	0xa3070fb44b90	0xf8	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb45370	0xfc	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb53360	0x100	Event	0x1f0003	
1564	svchost.exe	0xa3070fb643c0	0x104	File	0x100001	\Device\CNG
1564	svchost.exe	0xa3070fb533e0	0x108	Event	0x1f0003	
1564	svchost.exe	0xa3070fb45290	0x10c	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb54660	0x110	Event	0x1f0003	
1564	svchost.exe	0xa3070fb44730	0x114	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb44c70	0x118	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb458b0	0x11c	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb44810	0x120	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb441f0	0x124	EtwRegistration	0x804	
1564	svchost.exe	0xa3070f3e6c00	0x130	WindowStation	0xf006e	Service-0x0-3e5$
1564	svchost.exe	0xa3070f22d6a0	0x134	Desktop	0xf00cf	Default
1564	svchost.exe	0xa3070f3e6c00	0x138	WindowStation	0xf006e	Service-0x0-3e5$
1564	svchost.exe	0xa3070fb45530	0x13c	EtwRegistration	0x804	
1564	svchost.exe	0xa3070b747080	0x140	Thread	0x1fffff	Tid 1568 Pid 1564
1564	svchost.exe	0xa3070fb527e0	0x144	Event	0x1f0003	
1564	svchost.exe	0xa3070b72bd50	0x148	ALPC Port	0x1f0001	
1564	svchost.exe	0xa3070fb47d70	0x14c	EtwRegistration	0x804	
1564	svchost.exe	0xa3070faefde0	0x150	ALPC Port	0x1f0001	
1564	svchost.exe	0xc607975cfe40	0x154	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1564	svchost.exe	0xc60797845530	0x158	Token	0x48	
1564	svchost.exe	0xa3070b7c2ce0	0x15c	ALPC Port	0x1f0001	
1564	svchost.exe	0xa3070fb528e0	0x160	Event	0x1f0003	
1564	svchost.exe	0xc60797739080	0x164	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
1564	svchost.exe	0xa3070fb67c00	0x168	File	0x120089	\Device\DeviceApi\CMApi
1564	svchost.exe	0xa3070fb57a60	0x16c	Event	0x1f0003	
1564	svchost.exe	0xa3070fb482b0	0x170	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb47c90	0x174	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb479f0	0x178	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb48a90	0x17c	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb47bb0	0x180	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb481d0	0x184	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb48390	0x188	EtwRegistration	0x804	
1564	svchost.exe	0xa3070fb17950	0x18c	WaitCompletionPacket	0x1	
1564	svchost.exe	0xa3070fb48470	0x190	EtwRegistration	0x804	
1564	svchost.exe	0xa307106c47c0	0x19c	IoCompletion	0x1f0003	
1564	svchost.exe	0xa30710619d00	0x1a0	TpWorkerFactory	0xf00ff	
1564	svchost.exe	0xa3071035c490	0x1a4	IRTimer	0x100002	
1564	svchost.exe	0xa3071097d160	0x1a8	WaitCompletionPacket	0x1	
1564	svchost.exe	0xa3071035caf0	0x1ac	IRTimer	0x100002	
1564	svchost.exe	0xa3071097d300	0x1b0	WaitCompletionPacket	0x1	
1564	svchost.exe	0xa3070fde5040	0x1b4	Thread	0x1fffff	Tid 2508 Pid 1564
1564	svchost.exe	0xa30710965e60	0x1b8	Event	0x1f0003	
1564	svchost.exe	0xa30710939ce0	0x1bc	ALPC Port	0x1f0001	
1564	svchost.exe	0xa3071074e280	0x1c0	File	0x12019f	\Device\WMIDataDevice
1564	svchost.exe	0xa30710965d60	0x1c4	Event	0x1f0003	
1564	svchost.exe	0xa3071035c7c0	0x1c8	WmiGuid	0x4	
1564	svchost.exe	0xa3071074d150	0x1cc	File	0x12019f	\Device\WMIDataDevice
1564	svchost.exe	0xa3071074e5a0	0x1d0	File	0x100080	\Device\Nsi
1564	svchost.exe	0xa3071035c5a0	0x1d4	WmiGuid	0x4	
1564	svchost.exe	0xa3071035bf40	0x1d8	WmiGuid	0x4	
1564	svchost.exe	0xa30710965de0	0x1dc	Event	0x1f0003	
1564	svchost.exe	0xa3071097e820	0x1e0	WaitCompletionPacket	0x1	
1564	svchost.exe	0xa30710965660	0x1e4	Event	0x1f0003	
1564	svchost.exe	0xa30710965de0	0x1e8	Event	0x1f0003	
1564	svchost.exe	0xa30710933080	0x1ec	Thread	0x1fffff	Tid 4128 Pid 1564
1564	svchost.exe	0xa307109653e0	0x1f0	Event	0x1f0003	
1564	svchost.exe	0xa30710938ce0	0x1f4	ALPC Port	0x1f0001	
1564	svchost.exe	0xa307109659e0	0x1f8	Event	0x1f0003	
1564	svchost.exe	0xa307109658e0	0x1fc	Event	0x1f0003	
1564	svchost.exe	0xa30710965560	0x200	Event	0x1f0003	
1564	svchost.exe	0xa3071097e5b0	0x204	WaitCompletionPacket	0x1	
1564	svchost.exe	0xa307109655e0	0x208	Event	0x1f0003	
1564	svchost.exe	0xa3071097da50	0x20c	WaitCompletionPacket	0x1	
1564	svchost.exe	0xa307107c3d30	0x210	ALPC Port	0x1f0001	LRPC-912c58ed833782d3b5
1564	svchost.exe	0xa30710962ce0	0x220	Event	0x1f0003	
1564	svchost.exe	0xa3070fde6040	0x224	Thread	0x1fffff	Tid 2504 Pid 1564
1564	svchost.exe	0xa307106c5950	0x228	EtwRegistration	0x804	
1564	svchost.exe	0xa30710936ce0	0x22c	ALPC Port	0x1f0001	
1576	svchost.exe	0xa3070fb51a60	0x4	Event	0x1f0003	
1576	svchost.exe	0xc607975d0e30	0x8	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
1576	svchost.exe	0xa3070fb46b10	0xc	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb457d0	0x10	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb50360	0x14	Event	0x1f0003	
1576	svchost.exe	0xa3070fb17d60	0x18	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb443c0	0x1c	IoCompletion	0x1f0003	
1576	svchost.exe	0xa3070b75e060	0x20	TpWorkerFactory	0xf00ff	
1576	svchost.exe	0xa3070fb34a40	0x24	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb16500	0x28	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb355f0	0x2c	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb16d20	0x30	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb456f0	0x34	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb44650	0x38	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb45990	0x3c	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb526e0	0x40	Event	0x1f0003	
1576	svchost.exe	0xa3070fb517e0	0x44	Event	0x1f0003	
1576	svchost.exe	0xc60795225b00	0x48	Directory	0x3	KnownDlls
1576	svchost.exe	0xa3070fb64870	0x4c	File	0x100020	\Device\HarddiskVolume3\Windows\System32
1576	svchost.exe	0xa3070fad0fb0	0x50	Mutant	0x1f0001	SM0:1576:304:WilStaging_02
1576	svchost.exe	0xc60793e2cb00	0x54	Directory	0xf	BaseNamedObjects
1576	svchost.exe	0xa3070b72fde0	0x58	ALPC Port	0x1f0001	
1576	svchost.exe	0xa3070fb0a5c0	0x5c	Semaphore	0x1f0003	SM0:1576:304:WilStaging_02_p0
1576	svchost.exe	0xa3070fb09da0	0x60	Semaphore	0x1f0003	SM0:1576:304:WilStaging_02_p0h
1576	svchost.exe	0xa3070fb45a70	0x64	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb44e30	0x68	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb448f0	0x6c	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb45b40	0x70	IoCompletion	0x1f0003	
1576	svchost.exe	0xa3070b73cc80	0x74	TpWorkerFactory	0xf00ff	
1576	svchost.exe	0xa3070fb354e0	0x78	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb172d0	0x7c	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb34820	0x80	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb17610	0x84	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb45c30	0x88	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb44f10	0x8c	EtwRegistration	0x804	
1576	svchost.exe	0xc607977396e0	0x90	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
1576	svchost.exe	0xa3070fb544e0	0x94	Event	0x1f0003	
1576	svchost.exe	0xa3070fb17130	0x98	WaitCompletionPacket	0x1	
1576	svchost.exe	0xc60797737e70	0x9c	Key	0x20019	MACHINE
1576	svchost.exe	0xc60797739f60	0xa0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\OLE
1576	svchost.exe	0xa3070fb549e0	0xa4	Event	0x1f0003	
1576	svchost.exe	0xa3070fb45ed0	0xa8	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb46090	0xac	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb46790	0xb0	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb54ee0	0xb4	Event	0x1f0003	
1576	svchost.exe	0xa3070fb54b60	0xb8	Event	0x1f0003	
1576	svchost.exe	0xa3070fb54f60	0xbc	Event	0x1f0003	
1576	svchost.exe	0xa3070fb54be0	0xc0	Event	0x1f0003	
1576	svchost.exe	0xa3070fb54c60	0xc4	Event	0x1f0003	
1576	svchost.exe	0xa3070fb54260	0xc8	Event	0x1f0003	
1576	svchost.exe	0xa3070fb465d0	0xcc	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb46170	0xd0	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb46cd0	0xd4	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb466b0	0xd8	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb47590	0xdc	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb46250	0xe0	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb47130	0xe4	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb54560	0xe8	Event	0x1f0003	
1576	svchost.exe	0xa3070fb54ce0	0xec	Event	0x1f0003	
1576	svchost.exe	0xa3070fb54fe0	0xf0	Event	0x1f0003	
1576	svchost.exe	0xa3070fb46330	0xf4	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb47210	0xf8	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb54e60	0xfc	Event	0x1f0003	
1576	svchost.exe	0xa3070fb64b90	0x100	File	0x100001	\Device\CNG
1576	svchost.exe	0xa3070fb550e0	0x104	Event	0x1f0003	
1576	svchost.exe	0xa3070fb46f70	0x108	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb542e0	0x10c	Event	0x1f0003	
1576	svchost.exe	0xa3070fb46870	0x110	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb47670	0x114	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb46bf0	0x118	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb473d0	0x11c	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb472f0	0x120	EtwRegistration	0x804	
1576	svchost.exe	0xa3070f3e6c00	0x12c	WindowStation	0xf006e	Service-0x0-3e5$
1576	svchost.exe	0xa3070f22d6a0	0x130	Desktop	0xf00cf	Default
1576	svchost.exe	0xa3070f3e6c00	0x134	WindowStation	0xf006e	Service-0x0-3e5$
1576	svchost.exe	0xa3070fb64d20	0x138	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-GB\svchost.exe.mui
1576	svchost.exe	0xa3070fb47750	0x13c	EtwRegistration	0x804	
1576	svchost.exe	0xa3070b744080	0x140	Thread	0x1fffff	Tid 1580 Pid 1576
1576	svchost.exe	0xa3070fb55ce0	0x144	Event	0x1f0003	
1576	svchost.exe	0xa3070fa7a070	0x148	ALPC Port	0x1f0001	
1576	svchost.exe	0xa3070fb48550	0x14c	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fafdc50	0x150	ALPC Port	0x1f0001	
1576	svchost.exe	0xc6079773b8e0	0x154	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1576	svchost.exe	0xc6079787a5f0	0x158	Token	0x48	
1576	svchost.exe	0xa3070faf8a50	0x15c	ALPC Port	0x1f0001	
1576	svchost.exe	0xa3070fb52ce0	0x160	Event	0x1f0003	
1576	svchost.exe	0xc607979c0db0	0x164	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
1576	svchost.exe	0xa3070fb4a5b0	0x168	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb4a4d0	0x170	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb497b0	0x174	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb4ad90	0x178	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb49970	0x17c	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb49eb0	0x180	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb4a930	0x184	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb4aa10	0x188	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb49b30	0x18c	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb4a070	0x190	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb49510	0x194	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb4ae70	0x198	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb4a230	0x19c	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb495f0	0x1a0	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb4a310	0x1a4	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb49dd0	0x1a8	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb49c10	0x1ac	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb49cf0	0x1b0	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb4a690	0x1b4	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb59ae0	0x1b8	Event	0x1f0003	
1576	svchost.exe	0xa3070fb496c0	0x1c0	IoCompletion	0x1f0003	
1576	svchost.exe	0xa3070fb89c40	0x1c4	TpWorkerFactory	0xf00ff	
1576	svchost.exe	0xa3070fb35b40	0x1c8	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb180a0	0x1cc	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb34c60	0x1d0	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb18170	0x1d4	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb49880	0x1d8	IoCompletion	0x1f0003	
1576	svchost.exe	0xa3070faf6060	0x1dc	TpWorkerFactory	0xf00ff	
1576	svchost.exe	0xa3070fb35e70	0x1e0	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb18e70	0x1e4	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb34d70	0x1e8	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb190e0	0x1ec	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb560e0	0x1f0	Event	0x1f0003	
1576	svchost.exe	0xc607979aeba0	0x1f4	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WCMSVC
1576	svchost.exe	0xc607979afa80	0x1f8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WCMSVC\CELLULARFAILOVER
1576	svchost.exe	0xc607979afec0	0x1fc	Key	0x20019	MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\WCMSVC
1576	svchost.exe	0xc607979b00e0	0x200	Key	0xf003f	MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\WCMSVC\LOCAL
1576	svchost.exe	0xc607979af310	0x204	Key	0x20019	MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\WCMSVC\GROUPPOLICY
1576	svchost.exe	0xa3070fb18650	0x208	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb597e0	0x20c	Event	0x1f0003	
1576	svchost.exe	0xa3070fb187f0	0x210	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb591e0	0x214	Event	0x1f0003	
1576	svchost.exe	0xa3070fb18cd0	0x218	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb591e0	0x21c	Event	0x1f0003	
1576	svchost.exe	0xa3070fb59b60	0x220	Event	0x1f0003	
1576	svchost.exe	0xa3070fb59360	0x224	Event	0x1f0003	
1576	svchost.exe	0xa3070fb4a770	0x228	EtwRegistration	0x804	
1576	svchost.exe	0xa3070fb59160	0x22c	Event	0x1f0003	
1576	svchost.exe	0xa3070fb4bf00	0x230	IoCompletion	0x1f0003	
1576	svchost.exe	0xa3070e9d4300	0x234	TpWorkerFactory	0xf00ff	
1576	svchost.exe	0xa3070fb351b0	0x238	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb18da0	0x23c	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb342d0	0x240	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb194f0	0x244	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb57c60	0x248	Event	0x1f0003	
1576	svchost.exe	0xa3070fb9fac0	0x24c	IoCompletion	0x1f0003	
1576	svchost.exe	0xa3070b7c6a70	0x250	TpWorkerFactory	0xf00ff	
1576	svchost.exe	0xa3070fb343e0	0x254	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb18240	0x258	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb34930	0x25c	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb188c0	0x260	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb573e0	0x264	Event	0x1f0003	
1576	svchost.exe	0xa3070fb5a660	0x268	Event	0x1f0003	
1576	svchost.exe	0xa3070fba00c0	0x26c	IoCompletion	0x1f0003	
1576	svchost.exe	0xa3070b7c6d20	0x270	TpWorkerFactory	0xf00ff	
1576	svchost.exe	0xa3070fb352c0	0x274	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb19280	0x278	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb37e50	0x27c	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb18b30	0x280	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb69e60	0x284	File	0x100080	\Device\Nsi
1576	svchost.exe	0xa3070fb8f500	0x288	ALPC Port	0x1f0001	
1576	svchost.exe	0xa3070fba0280	0x28c	IoCompletion	0x1f0003	
1576	svchost.exe	0xa3070fb8bbe0	0x290	TpWorkerFactory	0xf00ff	
1576	svchost.exe	0xa3070fb36d50	0x294	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb19350	0x298	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb373b0	0x29c	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb195c0	0x2a0	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb91a80	0x2a4	ALPC Port	0x1f0001	
1576	svchost.exe	0xa3070fba08c0	0x2a8	IoCompletion	0x1f0003	
1576	svchost.exe	0xa3070fb924f0	0x2ac	TpWorkerFactory	0xf00ff	
1576	svchost.exe	0xa3070fb36800	0x2b0	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb18c00	0x2b4	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb36e60	0x2b8	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb18f40	0x2bc	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb5b460	0x2c0	Event	0x1f0003	
1576	svchost.exe	0xa3070fba01c0	0x2c4	IoCompletion	0x1f0003	
1576	svchost.exe	0xa3070fbb7d60	0x2c8	TpWorkerFactory	0xf00ff	
1576	svchost.exe	0xa3070fb364d0	0x2cc	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb1f190	0x2d0	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb363c0	0x2d4	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb1f0c0	0x2d8	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fbc50b0	0x2dc	Mutant	0x1f0001	SM0:1576:120:WilError_03
1576	svchost.exe	0xa3070fb0ea80	0x2e0	Semaphore	0x1f0003	SM0:1576:120:WilError_03_p0
1576	svchost.exe	0xa3070fb0eb20	0x2e4	Semaphore	0x1f0003	SM0:1576:120:WilError_03_p0h
1576	svchost.exe	0xa3070fb6f2c0	0x2e8	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-US\KernelBase.dll.mui
1576	svchost.exe	0xa3070fb5b860	0x2ec	Event	0x1f0003	
1576	svchost.exe	0xa3070fb98500	0x2f0	Thread	0x1fffff	Tid 1692 Pid 1576
1576	svchost.exe	0xa3070fb5b7e0	0x2f4	Event	0x1f0003	
1576	svchost.exe	0xa3070fba23c0	0x2f8	IoCompletion	0x1f0003	
1576	svchost.exe	0xa3070faf32f0	0x2fc	TpWorkerFactory	0xf00ff	
1576	svchost.exe	0xa3070fb37a10	0x300	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb1f5a0	0x304	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb365e0	0x308	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb1f9b0	0x30c	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb5bbe0	0x310	Event	0x1f0003	
1576	svchost.exe	0xa3070fb5bc60	0x314	Event	0x1f0003	
1576	svchost.exe	0xa3070fb5bde0	0x318	Event	0x1f0003	
1576	svchost.exe	0xa3070fb5d0e0	0x31c	Event	0x1f0003	
1576	svchost.exe	0xa3070fba4280	0x320	IoCompletion	0x1f0003	
1576	svchost.exe	0xa3070fbceab0	0x324	TpWorkerFactory	0xf00ff	
1576	svchost.exe	0xa3070fb36b30	0x328	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb20920	0x32c	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb37d40	0x330	IRTimer	0x100002	
1576	svchost.exe	0xa3070fb20440	0x334	WaitCompletionPacket	0x1	
1576	svchost.exe	0xa3070fb5c2e0	0x338	Event	0x1f0003	
1576	svchost.exe	0xc60797312bf0	0x33c	Section	0x4	__ComCatalogCache__
1576	svchost.exe	0xa3070b6787a0	0x340	Event	0x100001	MaximumCommitCondition
